time_seconds,hand_x,hand_y,velocity,pipette_angle,hands_detected,operator_type
65.0,1319.8967004549838,702.6380921862253,44.52546067193572,15.402313587960496,1,Intermediate
66.0,1322.3062360804686,692.8721902655783,10.058762461365585,25.910213539729178,1,Intermediate
67.0,1306.69570081529,683.4123476990303,18.253148568103537,24.15101189291278,1,Intermediate
68.0,1307.6814479640536,672.0057689123698,11.449093285391145,11.136672040771748,1,Intermediate
69.0,1225.1847703775716,667.6042164003752,82.61401501757325,20.06029261010335,1,Intermediate
70.0,1181.959950430669,629.14213145753,57.85945936139377,14.56129416519257,1,Intermediate
71.0,1126.0437486356698,614.4810304061655,57.806310271607956,4.3258386442493,1,Intermediate
72.0,1098.8183568014786,602.7781911732651,29.634075093317115,31.130759267204372,1,Intermediate
73.0,1066.9234225376115,586.0216905561805,36.02869890277414,15.689990531626115,1,Intermediate
74.0,1003.9399206730498,557.7349065556604,69.04392555623798,40.608853221235634,0,Intermediate
75.0,967.2879638416455,554.5436590048979,36.79062381234341,-5.31865337749791,1,Intermediate
76.0,991.8044885640458,544.6385045233096,26.441862070742907,8.040265339457921,1,Intermediate
77.0,1005.8161999844922,543.4833684067174,14.059245939157783,15.407985458635892,1,Intermediate
78.0,1059.5181381720504,576.605468841595,63.094941970957045,29.217263720361423,1,Intermediate
79.0,1088.2480503586667,578.5296063274051,28.794273029805456,19.993367157527313,1,Intermediate
80.0,1130.0990677984537,584.4672172047449,42.270118093945065,18.880909427259393,1,Intermediate
81.0,1123.6467033886743,589.5572240572624,8.218343886408206,0.9092025930731609,1,Intermediate
82.0,1101.3092747902951,596.7717749407744,23.473612010904287,0.538232534631609,1,Intermediate
83.0,1129.1852778859618,600.746355344003,28.157926734249177,19.03130825362381,1,Intermediate
84.0,1151.1611203150885,609.5669362089506,23.679955600990592,-2.0513249227294814,0,Intermediate
85.0,1210.7862665648158,636.8676949927182,65.57811750478079,8.351528121383392,1,Intermediate
86.0,1213.6594318331263,637.9443713318482,3.0682748570276304,21.26146661357322,1,Intermediate
87.0,1244.3879600085238,655.9199403016166,35.600049488913655,2.7209465965403012,1,Intermediate
88.0,1257.0410202777243,659.8640267588657,13.253518482209797,35.06694952952258,1,Intermediate
89.0,1282.1773713667237,640.4332296852033,31.770930439433002,30.299204302973628,1,Intermediate
90.0,1313.0085834185377,684.4174162273101,53.71379992473788,-4.642749979228753,1,Intermediate
91.0,1332.7524285468983,690.2210750949915,20.57916122452772,3.3453594602251613,1,Intermediate
92.0,1293.0148082923577,689.4299410956786,39.745494794994634,-13.572215556186876,1,Intermediate
93.0,1271.7220797372022,685.4103704652854,21.66880793620758,5.217607968148334,1,Intermediate
94.0,1244.1563909191354,670.9467386412373,31.129790323034733,24.57985595715499,1,Intermediate
95.0,1182.0350220234109,640.3886639568931,69.2304875173695,9.826313221564288,1,Intermediate
96.0,1127.1663553034289,628.0170832219967,56.24612517772687,20.75996554519959,1,Intermediate
97.0,1107.412445434859,605.6663430974579,29.82905528524586,-4.029178978521802,1,Intermediate
98.0,1053.3564623527182,584.7402616090147,57.965077360749305,24.974690682273817,1,Intermediate
99.0,1029.5857967853608,556.7417799195198,36.72818425177227,8.061134650895628,1,Intermediate
100.0,961.9806454815727,527.5871280093553,73.62370685323408,15.152121028536316,1,Intermediate
101.0,977.5962719771667,551.1178662067806,28.240811443116655,13.83906873258684,1,Intermediate
102.0,1035.7704792385987,557.0710762942678,58.47802237457938,-0.8943565111535481,1,Intermediate
103.0,1046.6297638669696,565.34988291995,13.655134630805117,0.5864458532527212,1,Intermediate
104.0,1072.3606189879383,583.3711023509579,31.414029589290514,27.097430862542826,0,Intermediate
105.0,1088.6106050688766,604.6393094476198,26.765624983123114,19.987401968771195,1,Intermediate
106.0,1100.493967169579,598.2503255478645,13.491975766645318,28.125613019417834,1,Intermediate
107.0,1091.8571628943732,597.6438872062425,8.6580688118311,19.05822794378148,1,Intermediate
108.0,1132.9325420163975,601.0575474895911,41.21698492791704,16.787382935115208,1,Intermediate
109.0,1135.7938782600029,612.8519793096923,12.136550871560871,-6.575132733334581,1,Intermediate
110.0,1159.765864027604,620.4446104179484,25.14565864693408,11.620416290485378,1,Intermediate
111.0,1218.0392347755521,645.7718315474751,63.53938832308474,14.6576959949532,1,Intermediate
112.0,1230.216899179149,638.8593534180246,14.002780588753227,39.413839978407175,1,Intermediate
113.0,1265.889348269155,663.5548331927394,43.386522623764336,23.58695790123347,0,Intermediate
114.0,1250.1859676443273,685.6110075388556,27.075283744302517,34.20076477136911,1,Intermediate
115.0,1309.6538166590044,703.7422999769494,62.17048199835762,22.469221323684103,1,Intermediate
116.0,1294.3532783022456,653.6948135634743,52.33409376604913,6.108709663131508,1,Intermediate
117.0,1313.9869122620742,693.3321563049368,44.23345478337297,16.464052701873143,1,Intermediate
118.0,1262.5142148437171,668.8171480472388,57.01249169609008,17.95279557830291,1,Intermediate
119.0,1279.3602534817128,656.5073072668137,20.864352322376565,3.2605553778664778,0,Intermediate
120.0,1203.775604424422,632.5638876872184,79.28635768074072,10.195157792588486,1,Intermediate
121.0,1116.80519668305,618.0541914651897,88.1724622949594,12.42791257903535,0,Intermediate
122.0,1096.20564913877,595.4299629866472,30.59733768284993,35.07024790706397,1,Intermediate
123.0,1051.6956071118134,583.0202088188073,46.20763832687908,-11.00925656738723,0,Intermediate
124.0,1004.5221387916123,545.5542152234588,60.241487277819715,30.07273025895054,1,Intermediate
125.0,966.9454970223134,517.721465653458,46.76180017155665,3.2900595630077145,1,Intermediate
126.0,960.7091791816542,558.4477770823037,41.20102065251595,-2.1509898408701744,1,Intermediate
127.0,1027.243146744791,559.3440529705824,66.54000413405784,29.7492766254808,1,Intermediate
128.0,1030.0650213606418,561.9095892494391,3.813784569913935,24.148725865429764,1,Intermediate
129.0,1076.24647503305,561.7612117877244,46.1816920344841,30.681483779764875,1,Intermediate
130.0,1099.4424477425252,597.4552038648764,42.56893492140137,25.00877434431971,1,Intermediate
131.0,1130.390076632703,585.2064599696166,33.28344124239308,40.74806252171753,1,Intermediate
132.0,1120.80697649023,568.1250277647147,19.585993324601358,21.984047961806066,0,Intermediate
133.0,1132.754065349242,587.4786847840669,22.744163476106333,13.044032798460519,0,Intermediate
134.0,1154.3906516672566,607.1685437915462,29.254613571731102,19.286579716516783,1,Intermediate
135.0,1195.529723949293,613.3397830665914,41.5993685338668,30.543364104324546,1,Intermediate
136.0,1212.2991375842166,633.4722956575633,26.201742249033906,5.257808434248538,1,Intermediate
137.0,1227.7384931712904,647.898812649609,21.130501495844566,6.85139271835774,1,Intermediate
138.0,1244.585622316751,663.1722022944,22.739881083361734,11.137999817526158,1,Intermediate
139.0,1282.438358731593,679.4236980770294,41.19394092902911,-11.307284984566653,1,Intermediate
140.0,1311.207216367041,699.1199377098542,34.86529829676385,16.725980105219335,1,Intermediate
141.0,1323.1929802292482,677.992876321968,24.29014734924648,-8.576608799387827,1,Intermediate
142.0,1322.4110357227253,676.4418694044588,1.7369685286276015,15.663241411657738,1,Intermediate
143.0,1295.064607925777,687.0827289680328,29.343738778577844,25.816121951690622,1,Intermediate
144.0,1212.69547297625,661.0626199603361,86.38125065722203,9.039044241952055,1,Intermediate
145.0,1186.6405317139001,631.3283970521671,39.53459214583064,35.96394837733588,1,Intermediate
146.0,1165.9645571052238,612.529381249858,27.944568723709036,-3.2562612427310995,1,Intermediate
147.0,1088.480329584028,600.8650850286297,78.35726718622217,29.890758520397906,1,Intermediate
148.0,1063.1274725661679,578.3811590170271,33.8864912297404,23.43921320508651,1,Intermediate
149.0,1023.3291030333702,566.0682932795896,41.65953528470139,-6.450415603883613,1,Intermediate
150.0,928.8826954324081,533.9489489884913,99.75858953702769,48.88492873800666,1,Intermediate
151.0,981.9736842949758,555.4784108963363,57.29023327275453,14.203183931200423,1,Intermediate
152.0,982.5026134803699,589.1315395282026,33.657284988484996,4.031449723054603,1,Intermediate
153.0,1057.5860870699173,571.7014491876307,77.08006263329555,-2.5885899348002113,1,Intermediate
154.0,1096.8795388059877,606.78461774643,52.67640900308235,12.249774654254075,1,Intermediate
155.0,1122.4392377798342,600.84357824539,26.241077759622723,13.407414095125503,1,Intermediate
156.0,1111.8670003494913,588.3825628186635,16.341637303179265,16.283069106745806,1,Intermediate
157.0,1103.2029222285014,580.5587200946909,11.673849607394896,11.277548047200497,0,Intermediate
158.0,1113.518846194769,581.2317413598897,10.337854946807022,22.915316376438668,1,Intermediate
159.0,1148.916122133071,590.7466562602699,36.653795839091146,10.15462709170942,1,Intermediate
160.0,1179.3940455830054,622.918126384278,44.31599381442338,-9.187051465505888,1,Intermediate
161.0,1205.4324090245716,630.699448723581,27.176190830637477,13.132981304379484,1,Intermediate
162.0,1273.9551481454357,665.5441817163464,76.87341018819913,-14.593470667165978,1,Intermediate
163.0,1238.887488094028,665.9946829039264,35.07055364263744,19.422132886142368,1,Intermediate
164.0,1274.6475312913717,665.0726126471534,35.77192898117624,2.7587471214670582,1,Intermediate
165.0,1290.8561132696582,694.9396193229629,33.981704158556916,17.042004436447506,1,Intermediate
166.0,1300.2659966418632,701.0608688460023,11.22566705375727,31.425937269057552,1,Intermediate
167.0,1324.1968887790063,705.7018786881308,24.37676292772088,3.1406413091499985,1,Intermediate
168.0,1274.489712865608,685.4327498364801,53.68091766810941,28.265703231401474,1,Intermediate
169.0,1249.035060237747,654.5808208559547,39.99726068400745,9.582630416423086,1,Intermediate
170.0,1182.3080196562921,658.3945218945826,66.83593539684448,36.914935025819815,1,Intermediate
171.0,1149.916607748553,627.268202865277,44.92272589337095,10.435592335022333,1,Intermediate
172.0,1088.2560569738866,586.0653203826035,74.15996930093885,4.493837681166358,1,Intermediate
173.0,1045.1983365548745,578.5826127155428,43.703068561744125,23.590480629941105,1,Intermediate
174.0,991.4635237121331,559.8874879011385,56.89409286622469,9.55262837970455,1,Intermediate
175.0,935.8784973133071,527.1994580289157,64.48412561774805,4.4818810733873935,1,Intermediate
176.0,999.5844464039553,556.9004630888902,70.28938505288615,9.02700186620261,1,Intermediate
177.0,1014.4017604944734,548.3684078962634,17.09820934095422,14.442418347712483,1,Intermediate
178.0,1035.3228064067712,565.7340771892422,27.189274209834615,31.777251640560674,1,Intermediate
179.0,1089.2074070235042,590.6085221867922,59.34886854490965,-9.176096818244712,1,Intermediate
180.0,1102.9066894931148,576.8172294173168,19.438881048958724,15.288508236880258,1,Intermediate
181.0,1113.8263376838047,580.588171764276,11.552433630734638,22.81129493317554,1,Intermediate
182.0,1102.5963908734113,605.1460124621376,27.003689472103826,17.418107187397453,1,Intermediate
183.0,1135.14926802713,598.4720873781118,33.229972720606916,31.373314617919178,1,Intermediate
184.0,1131.8297285555325,612.4159607710933,14.333560182417676,14.070683378018447,1,Intermediate
185.0,1191.8474851064886,619.0403771531559,60.38223243482126,12.693106972675686,1,Intermediate
186.0,1222.6349631902863,651.4408985468747,44.69521890924295,22.404119337666792,1,Intermediate
187.0,1253.767611887764,653.4884928746441,31.199911176983647,16.24142268689187,1,Intermediate
188.0,1265.0579766638955,679.495473771403,28.351990973166185,10.119890771494113,1,Intermediate
189.0,1289.7246752914616,670.93827686335,26.108842182417135,21.451800494829747,1,Intermediate
190.0,1303.5922451924591,692.7263423288427,25.82691022340169,6.843396334791935,1,Intermediate
191.0,1291.563408257911,688.3627552529806,12.795851287295369,7.360285599758411,1,Intermediate
192.0,1325.6649588318608,664.9570988438254,41.36109891541901,8.40007472792983,0,Intermediate
193.0,1308.5878395494453,692.8271339280361,32.68588163995245,31.913364502080093,1,Intermediate
194.0,1233.4319340595646,666.2101808899636,79.72999635667148,-25.26270444982142,1,Intermediate
195.0,1193.3783008605665,654.0570327821564,41.85680997603832,19.94498543453678,1,Intermediate
196.0,1160.7049972776656,603.9991917350513,59.777355389124054,15.428397677502778,1,Intermediate
197.0,1108.3894630494883,597.6499673869343,52.69940959254013,-6.010880740476505,1,Intermediate
198.0,1054.5166557693062,571.6780354174879,59.80652652071675,18.871584739200028,0,Intermediate
199.0,1031.640053368393,571.8864207988865,22.8775514834226,20.94689989789415,1,Intermediate
200.0,949.4318405146719,524.7473073495973,94.7643724053912,22.3704903919675,1,Intermediate
201.0,984.4903909860308,554.9657445267578,46.28451043905308,-18.14785078806186,1,Intermediate
202.0,1023.4315120563746,574.3215179973514,43.48628377845258,32.07986764818048,0,Intermediate
203.0,1061.2845674597265,581.0807888657475,38.45180809847024,5.778291191439489,1,Intermediate
204.0,1084.6693628658634,564.1223002261601,28.88665770084688,23.5820968344147,1,Intermediate
205.0,1107.2043066979013,602.1153113132419,44.17343754991488,24.263422258528575,1,Intermediate
206.0,1109.2639581639337,595.7496042128428,6.690619631215162,4.041286429758838,1,Intermediate
207.0,1105.446452639341,578.2307217309503,17.929991406708844,23.25574940439438,1,Intermediate
208.0,1121.5712752755317,600.1986374441826,27.25067386015039,10.181334488595523,1,Intermediate
209.0,1140.6330325791223,607.306157201638,20.34373192419744,-10.892214741726967,1,Intermediate
210.0,1163.2457632097241,636.1247038197802,36.63119184184689,29.596774069097236,1,Intermediate
211.0,1199.1268225106471,653.2695871823944,39.766788179006824,5.3119379622970015,1,Intermediate
212.0,1251.8392550077272,649.07376040318,52.87915943091752,4.318831715774321,1,Intermediate
213.0,1242.2602562017046,639.4945004449523,13.546934689186564,9.961676649540973,1,Intermediate
214.0,1262.3042322900935,660.9656972392535,29.373002386741387,18.402959066592352,0,Intermediate
215.0,1329.69242324945,691.323709568308,73.91060271264013,14.284119864723722,1,Intermediate
216.0,1315.5657789155998,664.6237598978843,30.206777261705074,21.85083655883963,0,Intermediate
217.0,1292.8861938683249,700.1380545879575,42.13820956388564,-1.7436170816082353,1,Intermediate
218.0,1290.7634397007034,678.3176539578789,21.92341143420183,5.720170369615817,1,Intermediate
219.0,1248.0691765514302,678.6948320701237,42.69592918754366,13.550036595980831,1,Intermediate
220.0,1190.1755838542326,640.7927977446636,69.19705399363013,38.723591158233816,1,Intermediate
221.0,1149.418051219971,647.3383958317028,41.27979312872045,13.577343269828024,1,Intermediate
222.0,1070.0091962225854,607.8082630261578,88.7039889273297,28.565278295770394,1,Intermediate
223.0,1051.6933012082038,586.4773911563906,28.11544246321356,15.481939609803971,1,Intermediate
224.0,997.2756301810277,559.440399647332,60.76414921549436,8.954267032030394,1,Intermediate
225.0,970.1630082780785,575.5761165833582,31.55084194584744,11.915944698569493,1,Intermediate
226.0,1001.5433741343153,540.3078217367942,47.20783814850504,12.894753599638985,1,Intermediate
227.0,1013.9462902568185,554.8181244756131,19.088771933103185,22.545571737009233,1,Intermediate
228.0,1024.3479546767142,566.2275406662693,15.439216318056113,32.18264084470693,1,Intermediate
229.0,1090.4689868831679,565.4373472105509,66.12575372534025,19.496010596079014,0,Intermediate
230.0,1124.978323586437,595.574569383821,45.81644333665194,29.838470984271943,1,Intermediate
231.0,1099.5109525432708,588.3825184304246,26.4634197481457,2.940128279628931,0,Intermediate
232.0,1132.8331686805861,598.3834035829242,34.79062793534263,9.817118639824617,1,Intermediate
233.0,1123.4588141175925,593.9502859013983,10.369718214637135,5.946218322404166,1,Intermediate
234.0,1151.0944152921666,604.1512736235165,29.4582179160065,18.930557385935657,1,Intermediate
235.0,1146.5988165849665,646.6725094537303,42.7582261590075,10.513020185257329,1,Intermediate
236.0,1205.5522618933246,641.2169211252099,59.20533892932176,24.122161712927443,1,Intermediate
237.0,1229.1727464303299,641.5986651345761,23.623569126014637,3.3624786045944806,1,Intermediate
238.0,1254.010602653113,645.0545360511127,25.0771239486391,15.537887166516018,0,Intermediate
239.0,1315.8631404483806,662.5579581132679,64.28146090126569,23.585723887653202,1,Intermediate
240.0,1295.257624516469,684.968466235584,30.443688362625505,-10.816284688007627,1,Intermediate
241.0,1328.4010817836054,690.1658171344303,33.54849051722356,41.520391341627544,1,Intermediate
242.0,1292.3409171995647,704.3352955515124,38.74415553912946,11.460601439001554,1,Intermediate
243.0,1297.109532763602,686.153542368188,18.79669766785925,-10.312998920952161,1,Intermediate
244.0,1250.2247748738691,687.3641360066566,46.90038442631746,16.976173732209826,0,Intermediate
245.0,1224.548974690992,632.1518246513909,60.89044293008412,15.418043349664387,0,Intermediate
246.0,1169.865023706826,624.379065025816,55.23359745151181,13.976320255343838,0,Intermediate
247.0,1107.1299402305392,580.6597619240763,76.46612428048415,27.389888911583327,0,Intermediate
248.0,1050.8992509706447,570.7105875390107,57.10408466639891,24.3430621428382,1,Intermediate
249.0,1018.4960783079996,572.2409200046035,32.439289697224275,18.723452387798066,1,Intermediate
250.0,930.364480699767,539.7481729828083,93.930597283323,20.626945424333094,1,Intermediate
251.0,1006.0265929256321,547.8665261449892,76.09640520120055,13.695519382023917,0,Intermediate
252.0,1030.4151949286052,564.0133196300238,29.24932217176626,37.193635615500604,1,Intermediate
253.0,1054.880860456466,566.8992573935052,24.63528823650839,-3.4899502294720826,1,Intermediate
254.0,1062.6202742266328,567.1825126008569,7.744595471574876,16.745645927698707,1,Intermediate
255.0,1120.1336073493617,590.2223800630729,61.956589476523554,15.812807889859751,1,Intermediate
256.0,1108.0212536484682,585.1555423734588,13.129430922490158,25.166005075807412,1,Intermediate
257.0,1105.6401593502749,601.9647062227216,16.97697262082526,4.451826532188759,0,Intermediate
258.0,1118.54413216379,581.340212800363,24.328630115582936,-6.7959075299567,1,Intermediate
259.0,1160.623596793431,607.6585524129747,49.63200926299456,16.960287701227415,1,Intermediate
260.0,1177.1151790314207,641.7056568350421,37.83090805465202,18.51538115273255,1,Intermediate
261.0,1203.0396110854688,639.9716229308806,25.982360379798806,33.61999261809561,1,Intermediate
262.0,1213.1582358385954,647.4894919731319,12.605749554509895,-0.8795255790635768,1,Intermediate
263.0,1265.3741815982182,645.5576335180049,52.25167048681335,29.433672083959003,1,Intermediate
264.0,1286.202548949272,677.8185646397502,38.40037191685054,44.592679550339014,1,Intermediate
265.0,1310.5898207941063,701.8532445560942,34.24039816817194,10.277938905969037,1,Intermediate
266.0,1314.7776930692646,706.8922502669308,6.552087663247728,-1.1367777436653022,1,Intermediate
267.0,1295.8058640629424,691.5534236253526,24.39692395744834,9.91282042033286,1,Intermediate
268.0,1287.8733350436657,667.7799486427991,25.061985743108266,15.175062092142259,1,Intermediate
269.0,1253.6613571727335,686.5676949240323,39.031254657891154,22.047348437586432,1,Intermediate
270.0,1193.0903894121357,645.7716695802716,73.0284726617238,7.607565877024407,1,Intermediate
271.0,1147.8740734640282,611.8447466296323,56.52920774977915,34.439981676841775,1,Intermediate
272.0,1073.9891388885426,591.934017336053,76.52072071162158,1.068346062399229,1,Intermediate
273.0,1033.4482136054514,599.4754523206757,41.23639005097889,-6.740064402160002,0,Intermediate
274.0,1005.0222424677632,556.0466362394609,51.90470018540385,28.833880303591467,1,Intermediate
275.0,972.7021974969687,527.1799873959327,43.3343826813046,-13.432762890077495,1,Intermediate
276.0,979.0447994570778,550.7779687914128,24.43549315168014,12.448377889091049,1,Intermediate
277.0,1034.6966998774783,565.7335433733576,57.6264108849257,53.971014115100594,0,Intermediate
278.0,1053.547502035941,570.892774116983,19.544063136499386,14.849455588000856,1,Intermediate
279.0,1085.7176550789538,582.3046046300486,34.13427342818064,0.9904043662968789,1,Intermediate
280.0,1095.2861103603295,590.5266196758074,12.61573889569573,14.282531702665079,1,Intermediate
281.0,1094.6615905868894,590.9266576331522,0.741657140958251,14.36499014225583,1,Intermediate
282.0,1103.1336008358824,619.0215042603755,29.34442646681383,17.008124254413957,1,Intermediate
283.0,1122.7634135654516,580.6182144808199,43.12936602467605,23.278287276995243,1,Intermediate
284.0,1148.0831398474725,615.9355285215759,43.45573851690745,2.0111103954032608,1,Intermediate
285.0,1200.5718658974172,616.5967344768909,52.49289052492241,36.09435069045992,1,Intermediate
286.0,1180.7272194187099,646.0019467973065,35.47501240977358,18.06392855465772,0,Intermediate
287.0,1210.2771613442908,645.0153663827716,29.566406760368245,24.08492558002255,0,Intermediate
288.0,1252.9863740165097,662.537522438475,46.16386898778355,7.148132503054468,1,Intermediate
289.0,1293.1785398629668,668.8537034405366,40.68543151891002,31.07977671244417,1,Intermediate
290.0,1306.0895821119034,689.836910252007,24.637166639992575,11.786844889836692,1,Intermediate
291.0,1312.1371136788398,691.1180248538049,6.181738645076488,18.469406418669145,1,Intermediate
292.0,1316.228653931751,699.6438801101913,9.45679171252308,3.336174035161134,1,Intermediate
293.0,1292.2757254616804,685.1838345543911,27.97920119960789,2.5383546699734136,0,Intermediate
294.0,1217.3968119036217,660.5740308476078,78.81937664129062,23.602566330661034,0,Intermediate
295.0,1200.1834411619277,648.3307565093766,21.123396952483724,9.454914622407674,1,Intermediate
296.0,1136.7759413204694,612.4681225727012,72.8466852301497,4.327211406195287,1,Intermediate
297.0,1091.7985617816628,606.1304445701868,45.42170001927952,6.96020822466212,1,Intermediate
298.0,1068.1030626893935,575.3433130595246,38.85002115683524,23.736913396467763,1,Intermediate
299.0,1019.6375568613388,561.411197819024,50.42825686303059,7.137026734954864,1,Intermediate
300.0,958.2244888976795,537.5841802306518,65.87330023511522,13.529313354972949,1,Intermediate
301.0,1000.6658766371737,553.7208893347093,45.40555884429859,15.187846878588713,1,Intermediate
302.0,1052.5117918235376,550.2602897943163,51.96128049510139,-8.966861075128737,1,Intermediate
303.0,1057.4014528861426,563.951988459297,14.538617459710148,-3.389080067168976,1,Intermediate
304.0,1067.581614471591,579.8758041481717,18.89983058122717,19.203473615594532,1,Intermediate
305.0,1111.9621782772433,623.3505549149725,62.1263905111429,5.7871329855912865,0,Intermediate
306.0,1107.36934549024,577.0836716630322,46.49428565811119,28.20906139100523,1,Intermediate
307.0,1113.9001531070626,566.2898281423272,12.615803822088091,27.085088803131804,1,Intermediate
308.0,1122.019665010415,596.8498127500399,31.62023296518096,23.989608329442966,1,Intermediate
309.0,1161.3514340420745,621.1271114220325,46.22093990789172,37.74714734140747,1,Intermediate
